Genus,Species name ,Family,Phyllum,Nutrition type,Growth pattern,Substrate,Use,Date,Longitude,Latitude,Site
Lactarius,volemus,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-17,99.848611,27.472408,ZD
Lactarius,volemus,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Leccinum, scabrum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-07,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-17,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-09-22,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-09-22,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-07-23,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-02,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-07,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-12,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-07-11,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-17,99.848611,27.472408,ZD
Leccinum,aurantiacum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-07-18,99.848611,27.472408,ZD
Leccinum,carpini,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-09-13,99.848611,27.472408,ZD
Leccinum,carpini,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-17,99.848611,27.472408,ZD
Leccinum,carpini,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Leccinum,carpini,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-07-18,99.848611,27.472408,ZD
Leccinum,carpini,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-30,99.848611,27.472408,ZD
Leccinum,scabrum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-17,99.848611,27.472408,ZD
Leccinum,scabrum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-07-27,99.848611,27.472408,ZD
Leccinum,scabrum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-07-11,99.848611,27.472408,ZD
Leccinum,scabrum,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-17,99.848611,27.472408,ZD
Lentinellus,cochleatus,Auriscalpiaceae,Basidiomycota,SAC,,Wood,Edible,2013-07-27,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2013-08-17,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2013-08-22,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2013-09-01,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2013-09-13,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2014-09-04,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2014-08-17,99.848611,27.472408,ZD
Leotia,aurantipes,Leotiaceae,Ascomycota,SAC,,Soil,Inedible,2014-08-30,99.848611,27.472408,ZD
Leucoagaricus,sp. 4,Agaricaceae,Basidiomycota,SAC,,Soil,Inedible,2013-09-13,99.848611,27.472408,ZD
Leucopaxillus,giganteus,Tricholomataceae,Basidiomycota,NM,,NM,Unknown,2014-09-04,99.848611,27.472408,ZD
Leucopaxillus,giganteus,Tricholomataceae,Basidiomycota,NM,,NM,Unknown,2014-09-12,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-17,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-22,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-09-13,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-09-13,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-07-17,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-07-23,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-07-23,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-07-27,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-02,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-07,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-12,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-12,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-09-04,99.848611,27.472408,ZD
Lycoperdon,perlatum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-08-17,99.848611,27.472408,ZD
Lycoperdon,pyriforme,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-22,99.848611,27.472408,ZD
Lycoperdon,pyriforme,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-09-17,99.848611,27.472408,ZD
Lycoperdon,sp. 1,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-07-17,99.848611,27.472408,ZD
Lycoperdon,sp. 1,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2013-08-07,99.848611,27.472408,ZD
Lycoperdon,sp. 1,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-07-25,99.848611,27.472408,ZD
Lycoperdon,sp. 1,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-08-22,99.848611,27.472408,ZD
Lycoperdon,umbrinum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-09-04,99.848611,27.472408,ZD
Lycoperdon,umbrinum,Agaricaceae,Basidiomycota,SAC,,Soil,Edible,2014-08-30,99.848611,27.472408,ZD
Lyophyllum,fumosum,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-09-18,99.848611,27.472408,ZD
Lyophyllum,fumosum,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-08-30,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-08-17,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-07-12,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-07-17,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-07-27,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-08-02,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-08-07,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2013-08-12,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-09-04,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-07-25,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-07-11,99.848611,27.472408,ZD
Lyophyllum,semitale,Lyophyllaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Macrolepiota,sp. 1,Agaricaceae,Basidiomycota,SAC,,Soil,Unknown,2014-07-18,99.848611,27.472408,ZD
Marasmius, albimyceliosus,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-09-23,99.848611,27.472408,ZD
Marasmius, foetidus,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-07-11,99.848611,27.472408,ZD
Marasmius,androsaceus,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-17,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-12,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-23,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-27,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-07,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-07-11,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-07-18,99.848611,27.472408,ZD
Marasmius,bulliardii,Marasmiaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-07-18,99.848611,27.472408,ZD
Melanoleuca,sp. 1,Tricholomataceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-17,99.848611,27.472408,ZD
Melanoleuca,sp. 1,Tricholomataceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-27,99.848611,27.472408,ZD
Melanoleuca,sp. 1,Tricholomataceae,Basidiomycota,SAC,,Leaf,Inedible,2014-08-30,99.848611,27.472408,ZD
Micropsalliota,pleurocystidiata,Agaricaceae,Basidiomycota,SAC,,Soil,Inedible,2013-08-22,99.848611,27.472408,ZD
Mycena, acicula,Mycenaceae,Basidiomycota,SAC,,Mix,Inedible,2013-08-07,99.848611,27.472408,ZD
Mycena, acicula,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2014-08-22,99.848611,27.472408,ZD
Mycena, haematopus,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-07-23,99.848611,27.472408,ZD
Mycena,epipterygia,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-03,99.848611,27.472408,ZD
Mycena,epipterygia,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-23,99.848611,27.472408,ZD
Mycena,epipterygia,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-07,99.848611,27.472408,ZD
Mycena,galericulata,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-09-22,99.848611,27.472408,ZD
Mycena,galericulata,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-02,99.848611,27.472408,ZD
Mycena,leaiana,Mycenaceae,Basidiomycota,SAC,,Branch,Inedible,2013-07-17,99.848611,27.472408,ZD
Mycena,leptocephala,Mycenaceae,Basidiomycota,SAC,,Branch,Inedible,2013-07-03,99.848611,27.472408,ZD
Mycena,leptocephala,Mycenaceae,Basidiomycota,SAC,,Fruits,Inedible,2013-07-27,99.848611,27.472408,ZD
Mycena,leptocephala,Mycenaceae,Basidiomycota,SAC,,Fruits,Inedible,2013-07-07,99.848611,27.472408,ZD
Mycena,leptocephala,Mycenaceae,Basidiomycota,SAC,,Fruits,Inedible,2013-08-12,99.848611,27.472408,ZD
Mycena,olida,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-17,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-08-17,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-08-27,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-09-01,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-09-07,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-12,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-17,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-23,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-27,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-07-27,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-08-02,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-08-22,99.848611,27.472408,ZD
Mycena,pura,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2014-07-18,99.848611,27.472408,ZD
Mycena,saccharifera,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-09-13,99.848611,27.472408,ZD
Mycena,sp. 20,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-02,99.848611,27.472408,ZD
Mycena,sp. 4,Mycenaceae,Basidiomycota,SAC,,Leaf,Inedible,2013-08-27,99.848611,27.472408,ZD
Mycena,sp. 5,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-17,99.848611,27.472408,ZD
Mycena,sp. 5,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-22,99.848611,27.472408,ZD
Mycena,sp. 5,Mycenaceae,Basidiomycota,SAC,,Mix,Inedible,2013-08-27,99.848611,27.472408,ZD
Mycena,sp. 5,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-07,99.848611,27.472408,ZD
Mycena,sp. 5,Mycenaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-12,99.848611,27.472408,ZD
Nidula,niveotomentosa,Agaricaceae,Basidiomycota,SAC,,Wood,Inedible,2014-08-22,99.848611,27.472408,ZD
Otidea,onotica,Pyronemataceae,Ascomycota,ECM,,Root,Inedible,2013-08-17,99.848611,27.472408,ZD
Otidea,onotica,Pyronemataceae,Ascomycota,ECM,,Root,Inedible,2013-09-13,99.848611,27.472408,ZD
Otidea,onotica,Pyronemataceae,Ascomycota,ECM,,Root,Inedible,2014-09-12,99.848611,27.472408,ZD
Panaeolus,fimicola,Incertae sedis-1,Basidiomycota,SAC,,Cow's Dung,Inedible,2013-07-03,99.848611,27.472408,ZD
Panaeolus,fimicola,Incertae sedis-1,Basidiomycota,SAC,,Cow's Dung,Inedible,2013-08-27,99.848611,27.472408,ZD
Panaeolus,fimicola,Incertae sedis-1,Basidiomycota,SAC,,Cow's Dung,Inedible,2013-09-30,99.848611,27.472408,ZD
Panaeolus,fimicola,Incertae sedis-1,Basidiomycota,SAC,,Cow's Dung,Inedible,2013-09-30,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-17,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-22,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-02,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-07,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2013-08-12,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2014-09-12,99.848611,27.472408,ZD
Paxillus, involutus,Paxillaceae,Basidiomycota,SAC,,Wood,Inedible,2014-08-17,99.848611,27.472408,ZD
Peziza,repanda,Pezizaceae,Ascomycota,SAC,,Leaf,Inedible,2013-09-30,99.848611,27.472408,ZD
Phaeocollybia,sp. 1,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-09-04,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-08-17,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-08-22,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-08-27,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-08-27,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-09-01,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2013-08-12,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-09-04,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-09-04,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-09-12,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-09-12,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-08-17,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-08-22,99.848611,27.472408,ZD
Phaeocollybia,sp. 2,Cortinariaceae,Basidiomycota,RPAC,,Root,Inedible,2014-08-30,99.848611,27.472408,ZD
Phallus,sp. 1,Phallaceae,Basidiomycota,SAC,,Leaf,Edible,2013-08-17,99.848611,27.472408,ZD
Phallus,sp. 1,Phallaceae,Basidiomycota,SAC,,Leaf,Edible,2013-07-27,99.848611,27.472408,ZD
Phallus,sp. 1,Phallaceae,Basidiomycota,SAC,,Leaf,Edible,2013-08-07,99.848611,27.472408,ZD
Phellinus,sp. 1,Hymenochaetaceae,Basidiomycota,SAC,,Leaf,Edible,2013-07-17,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2013-08-22,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2013-08-22,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2013-09-07,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2013-08-12,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2014-09-04,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2014-09-18,99.848611,27.472408,ZD
Phellodon,confluens,Bankeraceae,Basidiomycota,ECM,,Root,Unknown,2014-08-30,99.848611,27.472408,ZD
Phlogiotis,helvelloides,Incertae sedis-3,Basidiomycota,SAC,,Leaf,Unknown,2013-07-23,99.848611,27.472408,ZD
Phlogiotis,helvelloides,Incertae sedis-3,Basidiomycota,SAC,,Leaf,Unknown,2014-08-22,99.848611,27.472408,ZD
Pholiota,squarrosa,Strophariaceae,Basidiomycota,SAC,,Soil,Unknown,2013-08-17,99.848611,27.472408,ZD
Pholiota,squarrosa,Strophariaceae,Basidiomycota,SAC,,Soil,Unknown,2013-07-12,99.848611,27.472408,ZD
Pholiota,squarrosa,Strophariaceae,Basidiomycota,SAC,,Soil,Unknown,2013-08-12,99.848611,27.472408,ZD
Phylloporus,sp. 2,Boletaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Phylloporus,sp. 2,Boletaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-22,99.848611,27.472408,ZD
Pleurotus,ostreatus,Pleurotaceae,Basidiomycota,SAC,,Wood,Edible,2013-08-17,99.848611,27.472408,ZD
Pleurotus,ostreatus,Pleurotaceae,Basidiomycota,SAC,,Wood,Edible,2014-08-22,99.848611,27.472408,ZD
Pluteus,cervinus,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-08-17,99.848611,27.472408,ZD
Pluteus,cervinus,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-07-12,99.848611,27.472408,ZD
Pluteus,cervinus,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-07-23,99.848611,27.472408,ZD
Pluteus,cervinus,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-08-12,99.848611,27.472408,ZD
Pluteus,sp. 1,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-09-01,99.848611,27.472408,ZD
Pluteus,sp. 3,Pluteaceae,Basidiomycota,SAC,,Wood,Edible,2013-09-13,99.848611,27.472408,ZD
Polyporus,alveolaris,Polyporaceae,Basidiomycota,SAC,,Wood,Medicinal,2013-09-13,99.848611,27.472408,ZD
Polyporus,umbellatus,Polyporaceae,Basidiomycota,SAC,,Wood,Medicinal,2013-07-12,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2013-07-12,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2013-07-03,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2013-07-17,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2013-07-27,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2014-07-11,99.848611,27.472408,ZD
Psathyrella,candolleana,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2014-07-18,99.848611,27.472408,ZD
Psathyrella,longipes,Psathyrellaceae,Basidiomycota,SAC,,Wood,Unknown,2013-07-07,99.848611,27.472408,ZD
Pulveroboletus,ravenelii,Boletaceae,Basidiomycota,ECM,,Soil,Edible,2013-08-22,99.848611,27.472408,ZD
Pulveroboletus,ravenelii,Boletaceae,Basidiomycota,ECM,,Wood,Edible,2013-09-01,99.848611,27.472408,ZD
Pulveroboletus,ravenelii,Boletaceae,Basidiomycota,ECM,,Root,Edible,2013-08-12,99.848611,27.472408,ZD
Pulveroboletus,ravenelii,Boletaceae,Basidiomycota,ECM,,Root,Edible,2014-08-17,99.848611,27.472408,ZD
Ramaria, aurea,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-09-01,99.848611,27.472408,ZD
Ramaria, aurea,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2014-08-17,99.848611,27.472408,ZD
Ramaria,flava,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-07,99.848611,27.472408,ZD
Ramaria,formosa,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Ramaria,formosa,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Ramaria,formosa,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-07-27,99.848611,27.472408,ZD
Ramaria,formosa,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-12,99.848611,27.472408,ZD
Ramaria,sp. 4,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2014-09-12,99.848611,27.472408,ZD
Ramaria,sp. 5,Gomphaceae,Basidiomycota,ECM,,Root,Unknown,2014-09-12,99.848611,27.472408,ZD
Rhodocybe,sp. 1,Rhizopogonaceae,Basidiomycota,SAC,,Soil,Unknown,2014-08-17,99.848611,27.472408,ZD
Rhodocybe,sp. 1,Rhizopogonaceae,Basidiomycota,SAC,,Soil,Unknown,2014-08-22,99.848611,27.472408,ZD
Rozites,caperatus,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Rozites,caperatus,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-09-07,99.848611,27.472408,ZD
Rozites,caperatus,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-09-22,99.848611,27.472408,ZD
Rozites,caperatus,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-02,99.848611,27.472408,ZD
Rozites,caperatus,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2014-09-04,99.848611,27.472408,ZD
Rozites,sp. 1,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-02,99.848611,27.472408,ZD
Rozites,sp. 2,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-07,99.848611,27.472408,ZD
Rozites,sp. 4,Cortinariaceae,Basidiomycota,ECM,,Root,Unknown,2013-08-17,99.848611,27.472408,ZD
Russula, abietina,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-23,99.848611,27.472408,ZD
Russula, aurea,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-02,99.848611,27.472408,ZD
Russula, betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Russula, cyanoxantha,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-09-17,99.848611,27.472408,ZD
Russula, mariae,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-12,99.848611,27.472408,ZD
Russula,albidula,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-02,99.848611,27.472408,ZD
Russula,aquosa,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-30,99.848611,27.472408,ZD
Russula,atropurpurea,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-27,99.848611,27.472408,ZD
Russula,badia,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Russula,betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-22,99.848611,27.472408,ZD
Russula,betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-23,99.848611,27.472408,ZD
Russula,betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-27,99.848611,27.472408,ZD
Russula,betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-12,99.848611,27.472408,ZD
Russula,betularum,Russulaceae,Basidiomycota,ECM,,Root,Edible,2014-08-22,99.848611,27.472408,ZD
Russula,chloroides,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-07,99.848611,27.472408,ZD
Russula,cuprea,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-12,99.848611,27.472408,ZD
Russula,cuprea,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-07-23,99.848611,27.472408,ZD
Russula,cuprea,Russulaceae,Basidiomycota,ECM,,Root,Edible,2013-08-07,99.848611,27.472408,ZD
