Genus,Species name ,Family,Phyllum,No. of individual ,Nutrition type,Growth pattern,Substrate,Use,Long term plot (y/n),Months active,Year,Date,Plot name,Longitude,Latitude,Site,Forest type,Dominant tree,Dominant tree,Dominant tree,Land Cover Type
Bjerkandera,fumosa,Meruliaceae,Basidiomycota,1,NM,solitary,wood,Inedible,Y,July-September,2013,2013-08-14,DS,99.299017,25.27535,Baoshan,Type 6,No,No,No,
Bjerkandera,fumosa,Meruliaceae,Basidiomycota,1,NM,grouped,wood,Inedible,Y,July-September,2014,2014-07-07,DS,99.299017,25.27535,Baoshan,Type 6,No,No,No,
Bjerkandera,sp. 1,Meruliaceae,Basidiomycota,1,NM,grouped,wood,Inedible,Y,July-September,2013,2013-08-18,DS,99.299017,25.27535,Baoshan,Type 6,No,No,No,
Bjerkandera,sp. 2,Meruliaceae,Basidiomycota,1,NM,grouped,wood,Inedible,Y,July-September,2013,2013-09-11,DS,99.299017,25.27535,Baoshan,Type 6,No,No,No,
Boletellus,chrysenteroides,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-07-21,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletellus,chrysenteroides,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-18,SRS-3,99.303533,25.27325,Baoshan,Type 7,No,No,No,
Boletellus,chrysenteroides,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-20,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletellus,chrysenteroides,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-26,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletellus,chrysenteroides,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-25,SRS-2,99.30385,25.27335,Baoshan,Type 7,No,No,No,
Boletus,auriporus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-07-15,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletus, auriporus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-07-16,SRS-3,99.303533,25.27325,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,grouped,soil,Inedible,Y,July-September,2014,2014-08-20,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-08-20,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-26,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-02,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-16,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, impolitus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-23,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus, lupinus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2013,2013-07-27,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus,ornatipes,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-14,FBJ,99.300283,25.265783,Baoshan,Type 7,No,No,No,
Boletus,ornatipes,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-02,DS,99.299017,25.27535,Baoshan,Type 6,No,No,No,
Boletus,ornatipes,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2013,2013-07-29,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletus,ornatipes,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-14,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletus,ornatipes,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-09-20,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletus,badius,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-03,TM,99.30505,25.267117,Baoshan,Type 7,No,No,No,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2014,2014-07-21,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2014,2014-08-20,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2013,2013-07-21,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2013,2013-07-22,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Edible,Y,July-September,2013,2013-07-27,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2013,2013-08-21,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,bicolor,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2013,2013-09-10,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,calopus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-27,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,calopus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-07,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,griseus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-07,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pinophilus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-08-14,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pinophilus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-08-20,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pinophilus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-08-26,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pinophilus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-16,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pinophilus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-23,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,pseudosensibilis,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-07-15,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,regius,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-02,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,regius,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-13,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,regius,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-21,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,sinicus,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-07-21,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,sinicus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-21,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,sinicus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-27,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,speciosus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-09-15,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,subtomentosus,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-21,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,valens,Boletaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2013,2013-08-13,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,valens,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-17,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,valens,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-26,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Boletus,valens,Boletaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-08-31,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,plumbea,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-09,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,solitary,soil,Edible,Y,July-September,2014,2014-07-08,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,scattered,soil,Edible,Y,July-September,2014,2014-07-08,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,scattered,soil,Edible,Y,July-September,2014,2014-07-08,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,scattered,soil,Edible,Y,July-September,2014,2014-07-14,XSB,99.29385,25.260833,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2014,2014-07-20,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,solitary,soil,Edible,Y,July-September,2014,2014-08-15,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2014,2014-08-27,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2014,2014-09-01,AFW-3,99.290417,25.2607,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2014,2014-09-08,AFW-3,99.290417,25.2607,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,solitary,soil,Edible,Y,July-September,2014,2014-10-01,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2014,2014-07-20,XSB,99.29385,25.260833,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,scattered,soil,Edible,Y,July-September,2014,2014-08-27,XSB,99.29385,25.260833,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-08-06,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,scattered,soil,Edible,Y,July-September,2013,2013-08-15,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,solitary,soil,Edible,Y,July-September,2013,2013-08-20,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-04,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-04,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-09,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-14,ZMG,99.291817,25.251467,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-14,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,solitary,soil,Edible,Y,July-September,2013,2013-09-19,XSB,99.29385,25.260833,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-24,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Bovista,pusilla,Agaricaceae,Basidiomycota,1,NM,grouped,soil,Edible,Y,July-September,2013,2013-09-24,ZMG,99.291817,25.251467,Baoshan,Type 8,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calocera,cornea,Dacrymycetaceae,Basidiomycota,1,NM,grouped,wood,Unknown,Y,July-September,2014,2014-08-26,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-08-14,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-08-20,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-08-26,SRS-2,99.30385,25.27335,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-09-16,SRS-3,99.303533,25.27325,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-09-07,SRS-3,99.303533,25.27325,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2014,2014-09-07,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,moss,Unknown,Y,July-September,2014,2014-10-03,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Calostoma,sp. 1,Calostomataceae,Basidiomycota,1,ECM,grouped,soil,Unknown,Y,July-September,2013,2013-09-10,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,grouped,soil,Edible,Y,July-September,2014,2014-08-18,SRS-1,99.302217,25.2735,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,scattered,soil,Edible,Y,July-September,2014,2014-09-07,SRS-3,99.303533,25.27325,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,grouped,soil,Edible,Y,July-September,2014,2014-09-15,SRS-1,99.302217,25.2735,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2014,2014-09-15,SRS-1,99.302217,25.2735,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,grouped,soil,Edible,Y,July-September,2014,2014-09-22,SRS-1,99.302217,25.2735,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,1,ECM,solitary,soil,Edible,Y,July-September,2014,2014-09-29,SRS-1,99.302217,25.2735,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-07-14,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-07-14,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-15,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-26,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-27,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-01,MLT,99.293417,25.259433,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,litters,Inedible,Y,July-September,2014,2014-09-08,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,litters,Inedible,Y,July-September,2014,2014-09-08,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,litters,Inedible,Y,July-September,2014,2014-09-09,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-09-17,MLT,99.293417,25.259433,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,scattered,soil,Inedible,Y,July-September,2014,2014-09-24,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-08-15,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2014,2014-10-04,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,scattered,litters,Inedible,Y,July-September,2013,2013-07-22,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,soil,Inedible,Y,July-September,2013,2013-07-25,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,1,ECM,solitary,litters,Inedible,Y,July-September,2013,2013-09-09,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clavaria,amoena,Clavariaceae,Basidiomycota,1,NM,solitary,soil,Inedible,Y,July-September,2013,2013-09-25,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clavicorona,pyxidata,Auriscalpiaceae,Basidiomycota,1,NM,grouped,wood,Inedible,Y,July-September,2014,2014-09-01,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clavulina,caralloides,Clavulinaceae,Basidiomycota,1,ECM,grouped,litters,Inedible,Y,July-September,2013,2013-08-18,DS,99.299017,25.27535,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clavulina,rugosa,Clavulinaceae,Basidiomycota,1,ECM,grouped,litters,Inedible,Y,July-September,2013,2013-09-10,FBJ,99.300283,25.265783,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,1,NM,solitary,soil,Inedible,Y,July-September,2014,2014-07-14,TDS,99.293367,25.255817,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,1,NM,grouped,soil,Inedible,Y,July-September,2013,2013-07-11,ZMF,99.29265,25.248983,Baoshan,Type 6,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,1,NM,grouped,litters,Inedible,Y,July-September,2013,2013-07-25,TM,99.30505,25.267117,Baoshan,Type 7,Castanopsis orthacantha, Quercus rehderiana, Pinus yunnanensis,
